mate_name,mate_type,alignment,entity_index,component,entity_params,error_code,suppressed
"同心54","1","0","0","2_大腿-改1.15-1","0.16800000000000012;-0.087263435437220122;0.094232344496849002;-1;9.6041176133885765E-18;2.9860266512610748E-16;0.0067500000000000008;0","0","False"
"同心54","1","0","1","塞打螺栓 M6-φ8-20-改1.15-3","0.16250000000000012;-0.087263435437213807;0.094232344496849002;-1;1.9506187270999755E-16;-3.3792097415466104E-16;0.0039999999999999983;0","0","False"
"重合50","0","1","0","2_大腿-改1.15-1","0.16800000000000012;-0.087263435437220122;0.094232344496849002;-1;9.6041176133885765E-18;2.9860266512610748E-16;0;0","0","False"
"重合50","0","1","1","塞打螺栓 M6-φ8-20-改1.15-3","0.16800000000000012;-0.081580776665558449;0.091076811374708078;1;-1.9506187270999755E-16;3.3792097415466104E-16;0;0","0","False"
"重合51","0","1","0","法兰轴承F698 8-19-6-改1.15-5","0.19200000000000003;-0.1253466343640095;0.14690748056219377;1;2.4699480741935398E-17;2.8449465006019636E-16;0;0","0","False"
"重合51","0","1","1","垫片 8-12-0.5-改1.15-3","0.19200000000000003;-0.1253466343640095;0.14690748056219377;-1;4.8255543468509489E-17;-1.9869866431752497E-16;0;0","0","False"
"同心55","1","0","0","法兰轴承F698 8-19-6-改1.15-5","0.18600000000000003;-0.1253466343640095;0.14690748056219377;1;2.4699480741935398E-17;2.8449465006019636E-16;0.0040000000000000001;0","0","False"
"同心55","1","0","1","垫片 8-12-0.5-改1.15-3","0.19200000000000003;-0.1253466343640095;0.14690748056219377;1;-4.8255543468509489E-17;1.9869866431752497E-16;0.0040000000000000001;0","0","False"
"重合52","0","1","0","膝关节二级长连杆-改1.15-1","0.19250000000000003;-0.23200194434282478;0.10258034605834621;-1;-9.3793676128660283E-17;2.1981650901214114E-16;0;0","0","False"
"重合52","0","1","1","垫片 8-12-0.5-改1.15-3","0.19250000000000003;-0.1253466343640095;0.14690748056219377;1;-4.8255543468509489E-17;1.9869866431752497E-16;0;0","0","False"
"重合53","0","1","0","膝关节二级长连杆-改1.15-1","0.20250000000000004;-0.23200194434282478;0.10258034605834621;1;9.3793676128660283E-17;-2.1981650901214114E-16;0;0","0","True"
"重合53","0","1","1","防松螺母M6-改1.15-4","0.17900000000000083;-0.1253466343640095;0.14690748056219377;1;8.9229835571159173E-17;6.6060488100090552E-17;0;0","0","True"
"同心56","1","0","0","膝关节二级长连杆-改1.15-1","0.19250000000000003;-0.12534663436400795;0.14690748056219724;1;9.3793676128660283E-17;-2.1981650901214114E-16;0.0040000000000000062;0","0","True"
"同心56","1","0","1","防松螺母M6-改1.15-4","0.17900000000000083;-0.1253466343640095;0.14690748056219377;-1;-8.9229835571159173E-17;-6.6060488100090552E-17;0.0030000000000000005;0","0","True"
"同心57","1","0","0","膝关节节点连杆-改1.15-1","0.19050000000000084;-0.1253466343640095;0.1469074805621938;-1;1.0156766953989642E-17;2.9865414980110442E-16;0.012499999999999995;0","0","True"
"同心57","1","0","1","塞打螺栓 M6-φ8-20-改1.15-4","0.20550000000000004;-0.1253466343640095;0.14690748056219377;1;1.8287253055802883E-16;-2.1581249069237596E-16;0.0039999999999999983;0","0","True"
"重合54","0","1","0","法兰轴承F698 8-19-6-改1.15-6","0.17900000000000083;-0.1253466343640095;0.14690748056219377;-1;-8.2733366558207691E-18;5.6140374263794012E-17;0;0","0","True"
"重合54","0","1","1","塞打螺栓 M6-φ8-20-改1.15-4","0.20000000000000004;-0.11950832181223786;0.1497647706328421;-1;-1.8287253055802883E-16;2.1581249069237596E-16;0;0","0","True"
"同心58","1","1","0","小腿-改1.15-1","0.18999999999999981;-0.23200194434283736;0.10258034605831781;-1;3.122387495114957E-17;8.3268318814791576E-17;0.0095000000000000015;0","0","False"
"同心58","1","1","1","法兰轴承F698 8-19-6-改1.15-9","0.19149999999999981;-0.23200194434282634;0.10258034605834275;1;2.4699480741935398E-17;2.8449465006019636E-16;0.0094999999999999998;0","0","False"
"重合55","0","1","0","小腿-改1.15-1","0.18999999999999981;-0.19391874541604226;0.049905209992977137;1;-3.122387495114957E-17;-8.3268318814791576E-17;0;0","0","False"
"重合55","0","1","1","法兰轴承F698 8-19-6-改1.15-9","0.18999999999999981;-0.24300193700127184;0.10259305487989137;-1;-2.4699480741935398E-17;-2.8449465006019636E-16;0;0","0","False"
"同心59","1","0","0","小腿-改1.15-1","0.18999999999999981;-0.23200194434283736;0.10258034605831781;-1;3.122387495114957E-17;8.3268318814791576E-17;0.0095000000000000015;0","0","False"
"同心59","1","0","1","法兰轴承F698 8-19-6-改1.15-10","0.17650000000000002;-0.23200194434282634;0.10258034605834275;-1;-6.7554681756779459E-16;3.3290325812332763E-17;0.0094999999999999998;0","0","False"
"重合56","0","1","0","小腿-改1.15-1","0.1779999999999998;-0.19391874541604226;0.049905209992977137;-1;3.122387495114957E-17;8.3268318814791576E-17;0;0","0","False"
"重合56","0","1","1","法兰轴承F698 8-19-6-改1.15-10","0.17800000000000002;-0.2352318021876921;0.092065213234552121;1;6.7554681756779459E-16;-3.3290325812332763E-17;0;0","0","False"
"重合57","0","1","0","法兰轴承F698 8-19-6-改1.15-9","0.19149999999999981;-0.23200194434282634;0.10258034605834275;1;2.4699480741935398E-17;2.8449465006019636E-16;0;0","0","False"
"重合57","0","1","1","垫片 8-12-1-改1.15-1","0.19149999999999981;-0.23200194434282634;0.10258034605834275;-1;-1.5991635463071675E-17;-2.9850865484066621E-16;0;0","0","False"
"同心60","1","1","0","法兰轴承F698 8-19-6-改1.15-9","0.1854999999999998;-0.23200194434282634;0.10258034605834275;1;2.4699480741935398E-17;2.8449465006019636E-16;0.0040000000000000001;0","0","False"
"同心60","1","1","1","垫片 8-12-1-改1.15-1","0.19249999999999981;-0.23200194434282634;0.10258034605834275;-1;-1.5991635463071675E-17;-2.9850865484066621E-16;0.0040000000000000001;0","0","False"
"同心61","1","0","0","小腿-改1.15-1","0.18999999999999981;-0.23200194434283736;0.10258034605831781;-1;3.122387495114957E-17;8.3268318814791576E-17;0.014499999999999999;0","0","True"
"同心61","1","0","1","塞打螺栓 M6-φ8-20-改1.15-5","0.20550000000000004;-0.23200194434282634;0.10258034605834275;1;1.1796119636642288E-16;-1.6653345369377348E-16;0.0039999999999999983;0","0","True"
"重合58","0","1","0","法兰轴承F698 8-19-6-改1.15-10","0.17650000000000002;-0.23200194434282634;0.10258034605834275;-1;-6.7554681756779459E-16;3.3290325812332763E-17;0;0","0","True"
"重合58","0","1","1","塞打螺栓 M6-φ8-20-改1.15-5","0.20000000000000004;-0.23179937351585617;0.10907718875768992;-1;-1.1796119636642288E-16;1.6653345369377348E-16;0;0","0","True"
"重合59","0","1","0","膝关节二级长连杆-改1.15-1","0.20250000000000004;-0.23200194434282478;0.10258034605834621;1;9.3793676128660283E-17;-2.1981650901214114E-16;0;0","0","True"
"重合59","0","1","1","防松螺母M6-改1.15-5","0.17650000000000002;-0.23200194434282634;0.10258034605834275;1;1.1958860380703784E-16;-3.1577463252643922E-16;0;0","0","True"
"同心62","1","1","0","塞打螺栓 M6-φ8-20-改1.15-5","0.20550000000000004;-0.23200194434282634;0.10258034605834275;1;1.1796119636642288E-16;-1.6653345369377348E-16;0.0029999999999999966;0","0","True"
"同心62","1","1","1","防松螺母M6-改1.15-5","0.17650000000000002;-0.23200194434282634;0.10258034605834275;-1;-1.1958860380703784E-16;3.1577463252643922E-16;0.0030000000000000005;0","0","True"
"重合60","0","1","0","小腿-改1.15-1","0.18699999999999981;-0.19391874541604226;0.049905209992977137;1;-3.122387495114957E-17;-8.3268318814791576E-17;0;0","0","False"
"重合60","0","1","1","C620无刷电机调速器-改1.15-1/C620无刷电机调速器.STEP-1/C620无刷电机调速器.STEP.STEP-1/7.STEP.STEP-1","0.18699999999999983;-0.069810748349771912;-0.051076001448550942;-1;-3.1901384763447409E-16;-7.3233670347360719E-16;0;0","0","False"
"宽度2","11","1","0","小腿-改1.15-1","0.18699999999999981;-0.18192722655736079;0.064643034644596753;-8.429554179460568E-17;-0.63113257150955093;-0.77567498166419013;0;0","0","False"
"宽度2","11","1","1","小腿-改1.15-1","0.18699999999999981;-0.20591026427472375;0.035167385341357486;8.4295541794605692E-17;0.63113257150955071;0.77567498166419035;0;0","0","False"
"宽度2","11","1","2","C620无刷电机调速器-改1.15-1/C620无刷电机调速器.STEP-1/C620无刷电机调速器.STEP.STEP-1/7.STEP.STEP-1","0.18799999999999981;-0.077570475301414588;-0.028131576469137089;-7.6939528904360525E-16;0.63113257150955115;0.77567498166418991;0;0","0","False"
"宽度2","11","1","3","C620无刷电机调速器-改1.15-1/C620无刷电机调速器.STEP-1/C620无刷电机调速器.STEP.STEP-1/7.STEP.STEP-1","0.18799999999999983;-0.093853695646361007;-0.048143990996073187;7.6939528904360525E-16;-0.63113257150955115;-0.77567498166418991;0;0","0","False"
"宽度3","11","1","0","小腿-改1.15-1","0.18699999999999978;-0.089978297873040819;-0.034666554589302664;-2.833382120124445E-17;0.77567498166419013;-0.63113257150955093;0;0","0","False"
"宽度3","11","1","1","小腿-改1.15-1","0.18699999999999978;-0.049643198826502921;-0.067485448307799317;2.833382120124445E-17;-0.77567498166419013;0.63113257150955093;0;0","0","False"
"宽度3","11","1","2","C620无刷电机调速器-改1.15-1/C620无刷电机调速器.STEP-1/C620无刷电机调速器.STEP.STEP-1/7.STEP.STEP-1","0.18899999999999983;-0.09711153056935061;-0.045493234195733076;-2.1475048645963197E-16;-0.77567498166418991;0.63113257150955115;0;0","0","False"
"宽度3","11","1","3","C620无刷电机调速器-改1.15-1/C620无刷电机调速器.STEP-1/C620无刷电机调速器.STEP.STEP-1/7.STEP.STEP-1","0.18899999999999983;-0.050651576302666423;-0.066664975964836851;2.1475048645963197E-16;0.77567498166418991;-0.63113257150955115;0;0","0","False"
"下限位28°","6","1","0","2_大腿-改1.15-1","0.17700000000000013;0.013236468798089063;0.094879838661832833;-2.7655659222830893E-16;0.34832812626566884;-0.93737266679386821;0;0","0","True"
"下限位28°","6","1","1","小腿-改1.15-1","0.19299999999999978;-0.17814043112830349;0.069297084534581888;8.429554179460568E-17;0.63113257150955093;0.77567498166419013;0;0","0","True"
"上限位121°","6","1","0","2_大腿-改1.15-1","0.17700000000000013;0.013236468798089063;0.094879838661832833;-2.7655659222830893E-16;0.34832812626566884;-0.93737266679386821;0;0","0","True"
"上限位121°","6","1","1","小腿-改1.15-1","0.19299999999999978;-0.17814043112830349;0.069297084534581888;8.429554179460568E-17;0.63113257150955093;0.77567498166419013;0;0","0","True"
"同心72","1","0","0","塞打螺栓M5-φ6-20-改1.15-1","0.16350000000000001;-0.148372941241661;0.0883272537575093;-1;-9.5079718408286593E-17;4.0308762089162556E-17;0.0029999999999999996;0","0","False"
"同心72","1","0","1","2_大腿-改1.15-1","0.16800000000000012;-0.148372941241661;0.0883272537575093;-1;9.6041176133885765E-18;2.9860266512610748E-16;0.0052500000000000038;0","0","False"
"重合69","0","1","0","2_大腿-改1.15-1","0.16800000000000012;-0.148372941241661;0.0883272537575093;-1;9.6041176133885765E-18;2.9860266512610748E-16;0;0","0","False"
"重合69","0","1","1","塞打螺栓M5-φ6-20-改1.15-1","0.16800000000000001;-0.14627884250123754;0.083786906803216391;1;9.5079718408286593E-17;-4.0308762089162556E-17;0;0","0","False"
"同心73","1","0","0","塞打螺栓M5-φ6-20-改1.15-2","0.16350000000000001;-0.13393543895852714;0.075179453606658495;-1;-6.0483311809265078E-17;1.5084765188735436E-17;0.0029999999999999996;0","0","False"
"同心73","1","0","1","2_大腿-改1.15-1","0.16800000000000012;-0.13393543895853344;0.075179453606658508;-1;9.6041176133885765E-18;2.9860266512610748E-16;0.0052500000000000038;0","0","False"
"重合70","0","1","0","2_大腿-改1.15-1","0.16800000000000012;-0.13393543895853344;0.075179453606658508;-1;9.6041176133885765E-18;2.9860266512610748E-16;0;0","0","False"
"重合70","0","1","1","塞打螺栓M5-φ6-20-改1.15-2","0.16800000000000001;-0.13114794499428201;0.071028564858535148;1;6.0483311809265078E-17;-1.5084765188735436E-17;0;0","0","False"
"同心74","1","1","0","塞打螺栓M5-φ6-20-改1.15-1","0.16350000000000001;-0.148372941241661;0.0883272537575093;-1;-9.5079718408286593E-17;4.0308762089162556E-17;0.0024999999999999996;0","0","False"
"同心74","1","1","1","防松螺母M5-改1.15-1","0.19200000000000009;-0.14837294124166103;0.088327253757509314;1;1.3721838839386975E-17;-4.8017929054948546E-18;0.0025000000000000001;0","0","False"
"同心75","1","1","0","塞打螺栓M5-φ6-20-改1.15-2","0.16350000000000001;-0.13393543895852714;0.075179453606658495;-1;-6.0483311809265078E-17;1.5084765188735436E-17;0.0024999999999999996;0","0","False"
"同心75","1","1","1","防松螺母M5-改1.15-2","0.19200000000000009;-0.13393543895853344;0.075179453606658508;1;7.2118049245981338E-17;-1.7002101472665125E-16;0.0025000000000000001;0","0","False"
"同心76","1","0","0","RA6008-改1.15-1","0.13049999999999967;4.2486147373445904E-16;0.13049999999999992;1;7.2118487424205051E-17;3.6406793015031537E-16;0.037999999999999999;0","0","False"
"同心76","1","0","1","髋关节夹板-改1.15-1","0.1265;-1.4147678416388366E-16;0.13049999999999981;1;6.7472652143437598E-16;-1.5300330279738478E-15;0.031800000000000002;0","0","False"
"重合74","0","1","0","RA6008-改1.15-1","0.13049999999999967;4.2486147373445904E-16;0.13049999999999992;-1;-7.2118487424205051E-17;-3.6406793015031537E-16;0;0","0","False"
"重合74","0","1","1","髋关节夹板-改1.15-1","0.1305;-1.3877787807814615E-16;0.13049999999999981;1;6.7472652143437598E-16;-1.5300330279738478E-15;0;0","0","False"
"同心77","1","1","0","新小腿链轮20T M27-改1.15-1","0.14259999999999998;0.025685304724637596;0.13453300399237256;-1;-7.0001311773341737E-16;4.0006068649526712E-16;0.0016500000000029349;0","0","False"
"同心77","1","1","1","髋关节夹板-改1.15-1","0.1265;0.025685304724637752;0.13453300399237253;1;6.7472652143437598E-16;-1.5300330279738478E-15;0.0021000000000000012;0","0","False"
"同心78","1","0","0","新大腿链轮20T-改1.15-1","0.1545000000000003;0.020105029259421467;0.15539553772220582;1;2.1720760275899824E-16;7.262872074925088E-16;0.0016499999999999987;0","0","False"
"同心78","1","0","1","2_大腿-改1.15-1","0.16200000000000014;0.012210611404276475;0.1600787249409705;1;-9.6041176133885765E-18;-2.9860266512610748E-16;0.0021000000000000042;0","0","False"
"同心79","1","0","0","2_大腿-改1.15-1","0.16200000000000014;-0.01228111085821618;0.16004952311101406;1;-9.6041176133885765E-18;-2.9860266512610748E-16;0.0021000000000000003;0","0","False"
"同心79","1","0","1","新髋关节轴承座-改1.15-1","0.17000000000000035;-0.0033874010193668445;0.16232020606994857;1;2.0392561858053058E-16;2.9399835484327794E-16;0.0037499999999999999;0","0","False"
"限位","6","0","0","2_大腿-改1.15-1","0.17700000000000013;0.013236468798089063;0.094879838661832833;-2.7655659222830893E-16;0.34832812626566884;-0.93737266679386821;0;0","0","False"
"限位","6","0","1","小腿-改1.15-1","0.19299999999999978;-0.17814043112830349;0.069297084534581888;8.429554179460568E-17;0.63113257150955093;0.77567498166419013;0;0","0","False"
"重合77","0","1","0","新侧挂轴-改4.15-1","0.2414;1.241944470663405E-15;0.10349999999999947;-4.5398417407999678E-18;-1.5309975509580911E-13;1;0;0","0","False"
"重合77","0","1","1","装甲模块-改1.15-1/二版RM2019裁判系统支撑架AH02-改1.15-1","0.20620527905802155;-0.03999999999999599;0.10349999999999332;-1.1102230246251565E-16;1.531385755203346E-13;-1;0;0","0","False"
"同心80","1","1","0","装甲模块-改1.15-1/二版RM2019裁判系统支撑架AH02-改1.15-1","0.22240000000000004;-0.047499999999995983;0.10349999999998619;-8.3266726846886716E-17;1.531385755203346E-13;-1;0.0016500000000000041;0","0","False"
"同心80","1","1","1","新侧挂轴-改4.15-1","0.22240000000000001;-0.047499999999997988;0.098499999999992205;-4.5398417407999678E-18;-1.5309975509580911E-13;1;0.0020999999999999977;0","0","False"
"同心81","1","1","0","装甲模块-改1.15-1/二版RM2019裁判系统支撑架AH02-改1.15-1","0.24740000000000295;-0.047499999999995962;0.10349999999998731;-8.3266726846886716E-17;1.531385755203346E-13;-1;0.0016500000000000009;0","0","False"
"同心81","1","1","1","新侧挂轴-改4.15-1","0.24740000000000001;-0.047499999999997988;0.098499999999992205;-4.5398417407999678E-18;-1.5309975509580911E-13;1;0.0021000000000000042;0","0","False"
"同心82","1","0","0","膝关节二级长连杆-改1.15-1","0.19250000000000003;-0.12534663436400795;0.14690748056219724;1;9.3793676128660283E-17;-2.1981650901214114E-16;0.0040000000000000062;0","0","False"
"同心82","1","0","1","塞打螺栓 M6-φ8-20-改1.15-4","0.20550000000000004;-0.1253466343640095;0.14690748056219377;1;1.8287253055802883E-16;-2.1581249069237596E-16;0.0039999999999999983;0","0","False"
"重合78","0","1","0","膝关节二级长连杆-改1.15-1","0.20000000000000004;-0.12534663436400795;0.14690748056219724;1;9.3793676128660283E-17;-2.1981650901214114E-16;0;0","0","False"
"重合78","0","1","1","塞打螺栓 M6-φ8-20-改1.15-4","0.20000000000000004;-0.11950832181223786;0.1497647706328421;-1;-1.8287253055802883E-16;2.1581249069237596E-16;0;0","0","False"
"重合79","0","1","0","法兰轴承F698 8-19-6-改1.15-6","0.17900000000000083;-0.1253466343640095;0.14690748056219377;-1;-8.2733366558207691E-18;5.6140374263794012E-17;0;0","0","False"
"重合79","0","1","1","防松螺母M6-改1.15-4","0.17900000000000083;-0.1253466343640095;0.14690748056219377;1;8.9229835571159173E-17;6.6060488100090552E-17;0;0","0","False"
"同心83","1","1","0","防松螺母M6-改1.15-4","0.17900000000000083;-0.1253466343640095;0.14690748056219377;-1;-8.9229835571159173E-17;-6.6060488100090552E-17;0.0030000000000000005;0","0","False"
"同心83","1","1","1","塞打螺栓 M6-φ8-20-改1.15-4","0.20550000000000004;-0.1253466343640095;0.14690748056219377;1;1.8287253055802883E-16;-2.1581249069237596E-16;0.0029999999999999966;0","0","False"
"同心84","1","0","0","膝关节二级长连杆-改1.15-1","0.19250000000000003;-0.23200194434282478;0.10258034605834621;1;9.3793676128660283E-17;-2.1981650901214114E-16;0.0040000000000000001;0","0","False"
"同心84","1","0","1","塞打螺栓 M6-φ8-20-改1.15-5","0.20550000000000004;-0.23200194434282634;0.10258034605834275;1;1.1796119636642288E-16;-1.6653345369377348E-16;0.0039999999999999983;0","0","False"
"重合80","0","1","0","膝关节二级长连杆-改1.15-1","0.20000000000000004;-0.23200194434282478;0.10258034605834621;1;9.3793676128660283E-17;-2.1981650901214114E-16;0;0","0","False"
"重合80","0","1","1","塞打螺栓 M6-φ8-20-改1.15-5","0.20000000000000004;-0.23179937351585617;0.10907718875768992;-1;-1.1796119636642288E-16;1.6653345369377348E-16;0;0","0","False"
"同心85","1","1","0","塞打螺栓 M6-φ8-20-改1.15-5","0.20550000000000004;-0.23200194434282634;0.10258034605834275;1;1.1796119636642288E-16;-1.6653345369377348E-16;0.0029999999999999966;0","0","False"
"同心85","1","1","1","防松螺母M6-改1.15-5","0.17650000000000002;-0.23200194434282634;0.10258034605834275;-1;-1.1958860380703784E-16;3.1577463252643922E-16;0.0030000000000000005;0","0","False"
"重合81","0","1","0","法兰轴承F698 8-19-6-改1.15-10","0.17650000000000002;-0.23200194434282634;0.10258034605834275;-1;-6.7554681756779459E-16;3.3290325812332763E-17;0;0","0","False"
"重合81","0","1","1","防松螺母M6-改1.15-5","0.17650000000000002;-0.23200194434282634;0.10258034605834275;1;1.1958860380703784E-16;-3.1577463252643922E-16;0;0","0","False"
"距离7","5","1","0","包胶轴承 30-6-6-改1.15-1","0.081999999999999643;0.042500000000000059;-0.019999999999999976;1;-3.1253616172926588E-16;-5.1069725279216979E-22;0;0","0","False"
"距离7","5","1","1","塞打螺栓M5-φ6-20-改1.15-6","0.082999999999997853;0.037750761753260594;-0.021563565181153283;-1;3.2381510771634012E-16;1.1043464059599354E-23;0;0","0","False"
"重合87","0","1","0","塞打螺栓M5-φ6-20-改1.15-6","0.082999999999997853;0.037750761753260594;-0.021563565181153283;-1;3.2381510771634012E-16;1.1043464059599354E-23;0;0","0","False"
"重合87","0","1","1","垫片 6-10-1-改1.15-1","0.08300000000000006;0.042499999999999982;-0.020000000000000004;1;1.5991635463071675E-17;2.9850865484066621E-16;0;0","0","False"
"同心98","1","1","0","塞打螺栓M5-φ6-20-改1.15-6","0.087499999999997857;0.042499999999999073;-0.019999999999999515;1;-3.2381510771634012E-16;-1.1043464059599354E-23;0.0029999999999999996;0","0","False"
"同心98","1","1","1","垫片 6-10-1-改1.15-1","0.08300000000000006;0.042499999999999982;-0.020000000000000004;-1;-1.5991635463071675E-17;-2.9850865484066621E-16;0.0030000000000000005;0","0","False"
"同心99","1","1","0","塞打螺栓M5-φ6-20-改1.15-6","0.087499999999997857;0.042499999999999073;-0.019999999999999515;1;-3.2381510771634012E-16;-1.1043464059599354E-23;0.0029999999999999996;0","0","False"
"同心99","1","1","1","垫片 6-10-1-改1.15-2","0.075999999999999998;0.042499999999999948;-0.019999999999999987;-1;-1.5991635463071635E-17;-2.9850865484066621E-16;0.0050000000000000001;0","0","False"
"同心100","1","1","0","塞打螺栓M5-φ6-20-改1.15-6","0.087499999999997857;0.042499999999999073;-0.019999999999999515;1;-3.2381510771634012E-16;-1.1043464059599354E-23;0.0029999999999999996;0","0","False"
"同心100","1","1","1","垫片 6-10-1-改1.15-3","0.070000000000000048;0.042499999999999989;-0.020000000000000007;-1;-1.5991635463071675E-17;-2.9850865484066621E-16;0.0050000000000000001;0","0","False"
"重合90","0","1","0","包胶轴承 30-6-6-改1.15-4","0.063000000000000056;0.042500000000000017;-0.020000000000000014;-1;2.7380887189673505E-16;-4.6080607085888713E-18;0;0","0","False"
"重合90","0","1","1","防松螺母M5-改1.15-6","0.06300000000000007;0.042499999999999982;-0.019999999999999997;1;-4.8970700814850566E-16;8.9677142234344539E-17;0;0","0","False"
"同心101","1","1","0","塞打螺栓M5-φ6-20-改1.15-6","0.087499999999997857;0.042499999999999073;-0.019999999999999515;1;-3.2381510771634012E-16;-1.1043464059599354E-23;0.0024999999999999996;0","0","False"
"同心101","1","1","1","防松螺母M5-改1.15-6","0.06300000000000007;0.042499999999999982;-0.019999999999999997;-1;4.8970700814850566E-16;-8.9677142234344539E-17;0.0025000000000000001;0","0","False"
"重合93","0","1","0","小铝条M3-40-改1.15-1","0.063999999999999987;-0.020000000000000018;-1.3010426069826053E-18;-2.4629709972464969E-16;-1.6653345369377353E-16;-1;0;0","0","False"
"重合93","0","1","1","腿的RFID安装板-改1.15-1","-1.3877787807814457E-17;-2.0816681711721685E-17;-6.0715321659188248E-18;0;0;1;0;0","0","False"
"同心104","1","1","0","小铝条M3-40-改1.15-1","0.067000000000000004;0.014999999999999975;-7.8062556418956319E-18;2.4629709972464969E-16;1.6653345369377353E-16;1;0.0016000000000000001;0","0","False"
"同心104","1","1","1","腿的RFID安装板-改1.15-1","0.06699999999999999;0.014999999999999975;-6.0715321659188248E-18;0;0;-1;0.0016000000000000051;0","0","False"
"同心105","1","1","0","小铝条M3-40-改1.15-1","0.067000000000000004;-0.0050000000000000218;-4.3368086899420177E-18;2.4629709972464969E-16;1.6653345369377353E-16;1;0.0016000000000000003;0","0","False"
"同心105","1","1","1","腿的RFID安装板-改1.15-1","0.06699999999999999;-0.0050000000000000253;-6.0715321659188248E-18;0;0;-1;0.0016000000000000053;0","0","False"
"重合94","0","1","0","腿的RFID安装板-改1.15-1","-1.3877787807814457E-17;-2.0816681711721685E-17;-0.0030000000000000061;0;0;-1;0;0","0","False"
"重合94","0","1","1","RM场地交互模块-改1.15-1","0.048549999999999968;0.056549999999999968;-0.0030000000000000096;6.7388979403006736E-18;1.1105308988780274E-16;1;0;0","0","False"
"同心106","1","0","0","腿的RFID安装板-改1.15-1","0.024999999999999988;0.030999999999999979;-6.0715321659188248E-18;0;0;-1;0.0016000000000000007;0","0","False"
"同心106","1","0","1","RM场地交互模块-改1.15-1","0.024999999999999981;0.030999999999999979;0.0074999999999999928;-6.7388979403006736E-18;-1.1105308988780274E-16;-1;0.0015;0","0","False"
"同心107","1","0","0","腿的RFID安装板-改1.15-1","-0.025000000000000012;0.030999999999999979;-6.0715321659188248E-18;0;0;-1;0.0016000000000000007;0","0","False"
"同心107","1","0","1","RM场地交互模块-改1.15-1","-0.025000000000000008;0.030999999999999979;0.0074999999999999928;-6.7388979403006736E-18;-1.1105308988780274E-16;-1;0.0015;0","0","False"
"平行8","3","1","0","张紧打印件-定-改1.15-1","-0.106;5.7192382845577252E-06;0.14129172300342296;1.0253446836344595E-16;0.19685039370077476;0.9804335380329714;0;0","0","False"
"平行8","3","1","1","张紧打印件-动-改1.15-1","-0.10600000000000001;0.0033275513362016861;0.14062476911933333;-1.9037415431992402E-16;-0.19685039370077467;-0.98043353803297151;0;0","0","False"
"重合106","0","1","0","张紧打印件-定-改1.15-1","-0.106;5.7192382845577252E-06;0.14129172300342296;1.0253446836344595E-16;0.19685039370077476;0.9804335380329714;0;0","0","False"
"重合106","0","1","1","张紧打印件-动-改1.15-1","-0.10600000000000001;0.0033275513362016861;0.14062476911933333;-1.9037415431992402E-16;-0.19685039370077467;-0.98043353803297151;0;0","0","False"
"同心123","1","0","0","底盘总装","-0.086499999999999966;0.0996120474641497;0.12049999999999997;-1;-1.8312081603186217E-16;4.7767737933834152E-16;0.049500000000000002;0","0","True"
"同心123","1","0","1","张紧打印件-动-改1.15-1","-0.10599999999999998;0.10278657564686786;0.11986262163793784;-1;2.4134340359527151E-16;1.4571677198205493E-16;0.049499999999999968;0","0","True"
"同心137","1","0","0","弹簧杆-1","0.17149999999999949;-0.12728756624357013;0.029882160218970603;-1.7128286665233169E-17;0.92049091982541609;0.39076395243031276;0.0029999999999999996;0","0","False"
"同心137","1","0","1","鱼眼轴承M6内牙-1/E-GZN6_h-12.24-1","0.17150000000000026;-0.12728756624356943;0.029882160218969035;-1.7128286665222614E-17;0.92049091982541598;0.39076395243031276;0.0024585000000000006;0","0","False"
"距离12","5","1","0","弹簧杆-1","0.17149999999999949;-0.13281051176252262;0.027537576504388726;1.7128286665233169E-17;-0.92049091982541609;-0.39076395243031276;0;0","0","False"
"距离12","5","1","1","鱼眼轴承M6内牙-1/E-GZN6_h-12.24-1","0.17150000000000026;-0.12982753193436647;0.035865351197834239;-1.7128286665222614E-17;0.92049091982541598;0.39076395243031276;0;0","0","False"
"同心138","1","0","0","弹簧筒-1","0.17149999999999949;-0.017170983359165143;0.0766285107035483;4.0709969745484117E-17;-0.92049091982541598;-0.39076395243031281;0.0030000000000000005;0","0","False"
"同心138","1","0","1","鱼眼轴承M6内牙-2/E-GZN6_h-12.24-1","0.17150000000000004;-0.022693928878116932;0.074283926988964771;-2.1900644037022274E-16;-0.92049091982541609;-0.39076395243031264;0.0024585000000000006;0","0","False"
"重合114","0","1","0","弹簧筒-1","0.17149999999999949;-0.022693928878117636;0.074283926988966423;-4.0709969745484117E-17;0.92049091982541598;0.39076395243031281;0;0","0","False"
"重合114","0","1","1","鱼眼轴承M6内牙-2/E-GZN6_h-12.24-1","0.17150000000000004;-0.025233894568913964;0.080267117967829968;-2.1900644037022274E-16;-0.92049091982541609;-0.39076395243031264;0;0","0","False"
"同心140","1","1","0","弹簧杆-1","0.17149999999999949;-0.12728756624357013;0.029882160218970603;-1.7128286665233169E-17;0.92049091982541609;0.39076395243031276;0.0029999999999999996;0","0","False"
"同心140","1","1","1","弹簧筒-1","0.17149999999999949;-0.033739819916022623;0.069594759559802669;4.0709969745484117E-17;-0.92049091982541598;-0.39076395243031281;0.0030499999999999998;0","0","False"
